ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
9.5385;0.74939;-0.51236;9.74573;0.77385;-0.76965;0.0901;0.01949;0.00943;0.33598;-0.1405;0.0055;-35.7;-11.94;-9.48;231.656;-4.683;-93.981;26;2021-02-12 15:47:55:694
9.5385;0.74939;-0.51236;9.74573;0.77385;-0.76965;-0.06596;0.07421;0.17716;0.48014;-0.09102;-0.00977;-35.82;-13.14;-8.04;226.725;-4.526;-94.515;76;2021-02-12 15:47:55:744
9.67018;0.80924;-0.56743;9.74401;0.75989;-0.80457;-0.06596;0.07421;0.17716;0.48014;-0.09102;-0.00977;-35.82;-13.14;-8.04;226.725;-4.526;-94.515;126;2021-02-12 15:47:55:794
9.67018;0.80924;-0.56743;9.74401;0.75989;-0.80457;0.0034;0.03096;0.21625;0.48014;-0.09102;-0.00977;-34.92;-13.2;-5.58;220.711;-4.444;-94.72;176;2021-02-12 15:47:55:844
9.56723;0.73981;-0.54348;9.7453;0.75406;-0.7943;0.0034;0.03096;0.21625;0.61148;0.0562;-0.03543;-34.92;-13.2;-5.58;220.711;-4.444;-94.72;226;2021-02-12 15:47:55:894
9.56723;0.73981;-0.54348;9.7453;0.75406;-0.7943;-0.02408;0.01213;0.20667;0.61148;0.0562;-0.03543;-34.92;-13.2;-5.58;220.711;-4.444;-94.72;277;2021-02-12 15:47:55:945
9.64384;0.73502;-0.54588;9.74918;0.75783;-0.74129;-0.02408;0.01213;0.20667;0.72082;0.10018;-0.06964;-35.7;-14.64;-4.98;212.892;-4.41;-94.66;327;2021-02-12 15:47:55:995
9.64384;0.73502;-0.54588;9.74918;0.75783;-0.74129;-0.04312;-0.02963;0.10944;0.72082;0.10018;-0.06964;-35.7;-14.64;-4.98;212.892;-4.41;-94.66;377;2021-02-12 15:47:56:045
9.63427;0.71826;-0.56743;9.75341;0.7821;-0.6555;-0.04312;-0.02963;0.10944;0.83261;0.17654;-0.1069;-35.34;-14.52;-4.2;207.474;-4.574;-93.845;426;2021-02-12 15:47:56:094
9.63427;0.71826;-0.56743;9.75341;0.7821;-0.6555;-0.05869;-0.11785;0.0104;0.83261;0.17654;-0.1069;-35.34;-14.52;-4.2;207.474;-4.574;-93.845;477;2021-02-12 15:47:56:145
9.77553;0.68953;-0.57221;9.7562;0.83013;-0.54565;-0.05869;-0.11785;0.0104;0.83261;0.17654;-0.1069;-35.04;-15.78;-2.1;196.914;-4.856;-93.201;530;2021-02-12 15:47:56:198
9.77553;0.68953;-0.57221;9.7562;0.83013;-0.54565;-0.01494;-0.18192;-0.09843;0.94195;0.20525;-0.13928;-35.04;-15.78;-2.1;196.914;-4.856;-93.201;577;2021-02-12 15:47:56:245
9.77313;0.68474;-0.55545;9.75729;0.87528;-0.44675;-0.01494;-0.18192;-0.09843;0.94195;0.20525;-0.13928;-35.04;-15.78;-2.1;196.914;-4.856;-93.201;626;2021-02-12 15:47:56:294
9.77313;0.68474;-0.55545;9.75729;0.87528;-0.44675;0.02752;-0.22768;-0.11355;1.04153;0.22113;-0.15149;-33.6;-16.74;0.48;186.383;-5.121;-92.622;676;2021-02-12 15:47:56:344
9.83778;0.66798;-0.5387;9.75814;0.8917;-0.39254;0.02752;-0.22768;-0.11355;1.04153;0.22113;-0.15149;-33.6;-16.74;0.48;186.383;-5.121;-92.622;727;2021-02-12 15:47:56:395
9.83778;0.66798;-0.5387;9.75814;0.8917;-0.39254;0.02629;-0.24475;-0.13976;1.04153;0.22113;-0.15149;-33.84;-17.28;1.8;177.385;-5.217;-92.304;777;2021-02-12 15:47:56:445
9.77792;0.62249;-0.5363;9.75972;0.87913;-0.38125;0.02629;-0.24475;-0.13976;1.14598;0.16921;-0.12889;-33.84;-17.28;1.8;177.385;-5.217;-92.304;827;2021-02-12 15:47:56:495
9.77792;0.62249;-0.5363;9.75972;0.87913;-0.38125;-0.0219;-0.23944;-0.11245;1.14598;0.16921;-0.12889;-33.84;-17.28;1.8;177.385;-5.217;-92.304;877;2021-02-12 15:47:56:545
9.79229;0.63207;-0.50757;9.76282;0.83909;-0.39208;-0.0219;-0.23944;-0.11245;1.25105;0.11851;-0.07636;-32.76;-18.0;3.0;173.481;-5.143;-92.237;926;2021-02-12 15:47:56:594
9.79229;0.63207;-0.50757;9.76282;0.83909;-0.39208;-0.01358;-0.2128;-0.08428;1.25105;0.11851;-0.07636;-32.76;-18.0;3.0;173.481;-5.143;-92.237;976;2021-02-12 15:47:56:644
9.76355;0.60573;-0.50996;9.76689;0.77979;-0.41259;-0.01358;-0.2128;-0.08428;1.34268;0.11545;-0.01772;-31.98;-17.28;6.3;162.106;-4.561;-92.419;1027;2021-02-12 15:47:56:695
9.76355;0.60573;-0.50996;9.76689;0.77979;-0.41259;-0.05198;-0.14601;-0.0588;1.34268;0.11545;-0.01772;-31.98;-17.28;6.3;162.106;-4.561;-92.419;1077;2021-02-12 15:47:56:745
9.70609;0.5794;-0.48363;9.77228;0.69966;-0.42823;-0.05198;-0.14601;-0.0588;1.34268;0.11545;-0.01772;-31.68;-16.26;9.54;147.814;-4.091;-92.509;1126;2021-02-12 15:47:56:794
9.70609;0.5794;-0.48363;9.77228;0.69966;-0.42823;-0.0701;-0.0965;-0.04536;1.43431;0.09835;0.03054;-31.68;-16.26;9.54;147.814;-4.091;-92.509;1177;2021-02-12 15:47:56:845
9.71328;0.57461;-0.4525;9.77887;0.60159;-0.42695;-0.0701;-0.0965;-0.04536;1.43431;0.09835;0.03054;-31.68;-16.26;9.54;147.814;-4.091;-92.509;1227;2021-02-12 15:47:56:895
9.71328;0.57461;-0.4525;9.77887;0.60159;-0.42695;-0.06256;-0.00277;-0.02533;1.52228;0.11973;0.03971;-31.44;-14.4;13.2;135.977;-3.517;-92.5;1276;2021-02-12 15:47:56:944
9.73004;0.53391;-0.42377;9.78566;0.50032;-0.40128;-0.06256;-0.00277;-0.02533;1.52228;0.11973;0.03971;-31.44;-14.4;13.2;135.977;-3.517;-92.5;1327;2021-02-12 15:47:56:995
9.73004;0.53391;-0.42377;9.78566;0.50032;-0.40128;-0.02298;0.06171;-0.02768;1.52228;0.11973;0.03971;-30.84;-11.46;15.84;122.491;-2.924;-92.348;1376;2021-02-12 15:47:57:044
9.80186;0.5363;-0.39265;9.79062;0.43254;-0.35633;-0.02298;0.06171;-0.02768;1.59863;0.13378;0.00672;-30.84;-11.46;15.84;122.491;-2.924;-92.348;1427;2021-02-12 15:47:57:095
9.80186;0.5363;-0.39265;9.79062;0.43254;-0.35633;0.03368;0.09606;-0.04095;1.59863;0.13378;0.00672;-30.84;-11.46;15.84;122.491;-2.924;-92.348;1477;2021-02-12 15:47:57:145
9.79468;0.50996;-0.3711;9.79251;0.42595;-0.30945;0.03368;0.09606;-0.04095;1.67866;0.12767;-0.0672;-31.26;-7.44;17.7;108.367;-2.528;-92.084;1528;2021-02-12 15:47:57:196
9.79468;0.50996;-0.3711;9.79251;0.42595;-0.30945;0.03851;0.04145;-0.05569;1.67866;0.12767;-0.0672;-31.26;-7.44;17.7;108.367;-2.528;-92.084;1577;2021-02-12 15:47:57:245
9.81144;0.4956;-0.34955;9.79114;0.4754;-0.27919;0.03851;0.04145;-0.05569;1.7483;0.09835;-0.14905;-30.6;-3.0;19.26;94.635;-2.779;-91.633;1626;2021-02-12 15:47:57:294
9.84735;0.45969;-0.34955;9.79114;0.4754;-0.27919;0.09257;-0.05617;-0.06958;1.7483;0.09835;-0.14905;-30.6;-3.0;19.26;94.635;-2.779;-91.633;1677;2021-02-12 15:47:57:345
9.84735;0.45969;-0.34955;9.78556;0.57274;-0.29173;0.09257;-0.05617;-0.06958;1.7483;0.09835;-0.14905;-30.72;0.9;20.04;81.52;-3.348;-91.708;1729;2021-02-12 15:47:57:397
9.85453;0.42138;-0.34477;9.78556;0.57274;-0.29173;0.05587;-0.1853;0.00295;1.80266;0.0507;-0.20464;-30.72;0.9;20.04;81.52;-3.348;-91.708;1777;2021-02-12 15:47:57:445
9.85453;0.42138;-0.34477;9.78018;0.62559;-0.35648;0.05587;-0.1853;0.00295;1.80266;0.0507;-0.20464;-30.72;0.9;20.04;81.52;-3.348;-91.708;1827;2021-02-12 15:47:57:495
9.80186;0.40701;-0.36152;9.78018;0.62559;-0.35648;0.04477;-0.22559;0.0424;1.83748;0.00183;-0.22235;-31.26;5.4;20.82;70.543;-3.658;-92.087;1877;2021-02-12 15:47:57:545
9.80186;0.40701;-0.36152;9.77828;0.61562;-0.42034;0.04477;-0.22559;0.0424;1.83748;0.00183;-0.22235;-31.26;5.4;20.82;70.543;-3.658;-92.087;1926;2021-02-12 15:47:57:594
9.7875;0.40462;-0.37589;9.77828;0.61562;-0.42034;-0.00288;-0.20453;0.07298;1.84176;6.1E-4;-0.20708;-31.08;10.02;20.52;58.627;-3.599;-92.461;1977;2021-02-12 15:47:57:645
9.7875;0.40462;-0.37589;9.77853;0.58126;-0.46132;-0.00288;-0.20453;0.07298;1.84176;6.1E-4;-0.20708;-31.08;10.02;20.52;58.627;-3.599;-92.461;2027;2021-02-12 15:47:57:695
9.73482;0.35674;-0.44053;9.77853;0.58126;-0.46132;-0.05127;-0.18724;0.04273;1.84176;6.1E-4;-0.20708;-31.08;10.02;20.52;58.627;-3.599;-92.461;2077;2021-02-12 15:47:57:745
9.73482;0.35674;-0.44053;9.77905;0.54787;-0.49029;-0.05127;-0.18724;0.04273;1.81305;0.03299;-0.18143;-32.1;14.28;18.66;47.654;-3.398;-92.701;2127;2021-02-12 15:47:57:795
9.73482;0.35674;-0.44053;9.77905;0.54787;-0.49029;-0.06591;-0.17305;0.04002;1.81305;0.03299;-0.18143;-32.1;14.28;18.66;47.654;-3.398;-92.701;2177;2021-02-12 15:47:57:845
9.70849;0.3711;-0.46926;9.77935;0.5313;-0.50248;-0.06591;-0.17305;0.04002;1.74891;0.09346;-0.16799;-33.24;17.88;17.28;37.657;-3.106;-92.941;2228;2021-02-12 15:47:57:896
9.73961;0.35913;-0.4956;9.78032;0.52624;-0.48872;-0.06424;-0.16438;0.01582;1.74891;0.09346;-0.16799;-33.24;17.88;17.28;37.657;-3.106;-92.941;2279;2021-02-12 15:47:57:947
9.73961;0.35913;-0.4956;9.78032;0.52624;-0.48872;-0.06424;-0.16438;0.01582;1.74891;0.09346;-0.16799;-33.54;20.16;13.32;27.343;-3.076;-92.861;2327;2021-02-12 15:47:57:995
9.77792;0.39265;-0.53151;9.78022;0.56658;-0.44361;-0.02619;-0.19415;-0.05226;1.66033;0.16738;-0.17959;-33.54;20.16;13.32;27.343;-3.076;-92.861;2376;2021-02-12 15:47:58:044
9.77792;0.39265;-0.53151;9.78022;0.56658;-0.44361;-0.02619;-0.19415;-0.05226;1.66033;0.16738;-0.17959;-33.54;20.16;13.32;27.343;-3.076;-92.861;2427;2021-02-12 15:47:58:095
9.77553;0.39025;-0.59137;9.77968;0.60564;-0.40181;-0.01389;-0.22549;-0.17397;1.56076;0.20831;-0.20464;-34.44;22.5;7.92;14.5;-3.312;-92.597;2477;2021-02-12 15:47:58:145
9.77553;0.39025;-0.59137;9.77968;0.60564;-0.40181;-0.01389;-0.22549;-0.17397;1.56076;0.20831;-0.20464;-34.44;22.5;7.92;14.5;-3.312;-92.597;2528;2021-02-12 15:47:58:196
9.7851;0.41899;-0.62249;9.77854;0.62443;-0.40088;0.02524;-0.22558;-0.24631;1.44653;0.21747;-0.22113;-36.3;22.74;4.2;5.711;-3.541;-92.353;2577;2021-02-12 15:47:58:245
9.7851;0.41899;-0.62249;9.77854;0.62443;-0.40088;0.02524;-0.22558;-0.24631;1.44653;0.21747;-0.22113;-36.3;22.74;4.2;5.711;-3.541;-92.353;2627;2021-02-12 15:47:58:295
9.78031;0.43335;-0.68714;9.77554;0.66201;-0.41351;0.01853;-0.22007;-0.26632;1.44653;0.21747;-0.22113;-36.3;22.74;4.2;5.711;-3.541;-92.353;2677;2021-02-12 15:47:58:345
9.78031;0.43335;-0.68714;9.77554;0.66201;-0.41351;0.01853;-0.22007;-0.26632;1.33046;0.18815;-0.20647;-37.26;22.26;-0.72;354.014;-3.871;-92.422;2727;2021-02-12 15:47:58:395
9.7444;0.47405;-0.71347;9.77252;0.67864;-0.45567;-0.01426;-0.21571;-0.25552;1.33046;0.18815;-0.20647;-37.26;22.26;-0.72;354.014;-3.871;-92.422;2777;2021-02-12 15:47:58:445
9.7444;0.47405;-0.71347;9.77252;0.67864;-0.45567;-0.01426;-0.21571;-0.25552;1.22601;0.15088;-0.1576;-37.98;21.24;-3.42;348.566;-3.968;-92.67;2829;2021-02-12 15:47:58:497
9.73243;0.48123;-0.75178;9.77063;0.663;-0.51531;-0.05279;-0.19415;-0.2355;1.22601;0.15088;-0.1576;-37.98;21.24;-3.42;348.566;-3.968;-92.67;2877;2021-02-12 15:47:58:545
9.73243;0.48123;-0.75178;9.77063;0.663;-0.51531;-0.05279;-0.19415;-0.2355;1.22601;0.15088;-0.1576;-37.68;19.5;-6.96;348.566;-3.968;-92.67;2926;2021-02-12 15:47:58:594
9.69891;0.50039;-0.7829;9.77051;0.62044;-0.56802;-0.06906;-0.13494;-0.22364;1.10872;0.12034;-0.07575;-37.68;19.5;-6.96;348.566;-3.968;-92.67;2977;2021-02-12 15:47:58:645
9.69891;0.50039;-0.7829;9.77051;0.62044;-0.56802;-0.06906;-0.13494;-0.22364;1.10872;0.12034;-0.07575;-37.68;19.5;-6.96;348.566;-3.968;-92.67;3027;2021-02-12 15:47:58:695
9.70849;0.50996;-0.83079;9.77129;0.58394;-0.59265;-0.06281;-0.07398;-0.23813;1.01465;0.09896;-0.011;-37.8;17.82;-9.24;330.805;-3.414;-93.471;3076;2021-02-12 15:47:58:744
9.70849;0.50996;-0.83079;9.77129;0.58394;-0.59265;-0.06281;-0.07398;-0.23813;1.01465;0.09896;-0.011;-37.8;17.82;-9.24;330.805;-3.414;-93.471;3127;2021-02-12 15:47:58:795
9.67976;0.52912;-0.84515;9.77463;0.46394;-0.64176;-0.06614;0.06039;-0.21058;1.01465;0.09896;-0.011;-37.8;17.82;-9.24;330.805;-3.414;-93.471;3177;2021-02-12 15:47:58:845
9.67976;0.52912;-0.84515;9.77463;0.46394;-0.64176;-0.06614;0.06039;-0.21058;0.8436;0.07819;0.07086;-38.04;15.18;-10.5;323.331;-2.712;-93.756;3226;2021-02-12 15:47:58:894
9.69412;0.55306;-0.87867;9.7758;0.38657;-0.67427;-0.03858;0.1641;-0.19722;0.8436;0.07819;0.07086;-38.04;15.18;-10.5;323.331;-2.712;-93.756;3277;2021-02-12 15:47:58:945
9.69412;0.55306;-0.87867;9.7758;0.38657;-0.67427;-0.03858;0.1641;-0.19722;0.70127;0.07208;0.08491;-38.16;14.04;-12.84;314.749;-2.259;-93.946;3327;2021-02-12 15:47:58:995
9.72525;0.56024;-0.91219;9.77305;0.36768;-0.723;0.01924;0.20454;-0.19158;0.70127;0.07208;0.08491;-38.16;14.04;-12.84;314.749;-2.259;-93.946;3377;2021-02-12 15:47:59:045
9.72525;0.56024;-0.91219;9.77305;0.36768;-0.723;0.01924;0.20454;-0.19158;0.70127;0.07208;0.08491;-38.16;14.04;-12.84;314.749;-2.259;-93.946;3427;2021-02-12 15:47:59:095
9.74201;0.56503;-0.90261;9.77094;0.35839;-0.7555;0.0022;0.23298;-0.17345;0.55283;0.06842;0.05864;-36.96;13.14;-13.44;312.415;-2.149;-94.231;3477;2021-02-12 15:47:59:145
9.74201;0.56503;-0.90261;9.77094;0.35839;-0.7555;0.0022;0.23298;-0.17345;0.55283;0.06842;0.05864;-36.96;13.14;-13.44;312.415;-2.149;-94.231;3527;2021-02-12 15:47:59:195
9.74201;0.58419;-0.91937;9.77094;0.35839;-0.7555;0.0022;0.23298;-0.17345;0.40867;0.03787;0.00733;-37.08;12.0;-14.58;306.75;-2.094;-94.421;3576;2021-02-12 15:47:59:244
9.74201;0.58419;-0.91937;9.76738;0.3875;-0.78647;0.0249;0.21344;-0.16642;0.40867;0.03787;0.00733;-37.08;12.0;-14.58;306.75;-2.094;-94.421;3627;2021-02-12 15:47:59:295
9.76355;0.59616;-0.93853;9.76236;0.44408;-0.8183;0.01078;0.15926;-0.12023;0.25229;0.01344;-0.05376;-37.08;12.0;-14.58;306.75;-2.094;-94.421;3677;2021-02-12 15:47:59:345
9.75637;0.59376;-0.95768;9.76236;0.44408;-0.8183;0.01078;0.15926;-0.12023;0.25229;0.01344;-0.05376;-37.62;11.04;-15.72;303.477;-2.595;-94.791;3727;2021-02-12 15:47:59:395
9.75637;0.59376;-0.95768;9.75597;0.52016;-0.84906;0.00998;0.076;-0.09665;0.25229;0.01344;-0.05376;-37.62;11.04;-15.72;303.477;-2.595;-94.791;3776;2021-02-12 15:47:59:444
9.74201;0.59616;-0.95289;9.75597;0.52016;-0.84906;0.00998;0.076;-0.09665;0.09896;-0.00977;-0.09652;-37.32;9.42;-15.66;299.581;-3.04;-94.974;3827;2021-02-12 15:47:59:495
9.74201;0.59616;-0.95289;9.74807;0.61361;-0.8769;-0.03001;-0.00548;-0.09994;0.09896;-0.00977;-0.09652;-37.32;9.42;-15.66;299.581;-3.04;-94.974;3877;2021-02-12 15:47:59:545
9.73482;0.60813;-0.97205;9.74807;0.61361;-0.8769;-0.03001;-0.00548;-0.09994;-0.03971;-0.01772;-0.10385;-37.62;8.4;-15.42;299.238;-3.587;-95.14;3927;2021-02-12 15:47:59:595
9.73482;0.60813;-0.97205;9.73947;0.70621;-0.90241;-0.0669;-0.10766;-0.05527;-0.03971;-0.01772;-0.10385;-37.62;8.4;-15.42;299.238;-3.587;-95.14;3977;2021-02-12 15:47:59:645
9.71806;0.60573;-0.96726;9.73947;0.70621;-0.90241;-0.0669;-0.10766;-0.05527;-0.03971;-0.01772;-0.10385;-37.62;8.4;-15.42;299.238;-3.587;-95.14;4027;2021-02-12 15:47:59:695
9.71806;0.60573;-0.96726;9.73377;0.7635;-0.91718;-0.09471;-0.16735;-0.04768;-0.18204;-0.01405;-0.07147;-37.98;7.92;-14.52;299.9;-4.13;-95.294;4077;2021-02-12 15:47:59:745
9.663;0.61292;-0.96726;9.73377;0.7635;-0.91718;-0.09471;-0.16735;-0.04768;-0.18204;-0.01405;-0.07147;-37.98;7.92;-14.52;299.9;-4.13;-95.294;4127;2021-02-12 15:47:59:795
9.663;0.61292;-0.96726;9.73338;0.77356;-0.91282;-0.09433;-0.18219;-0.05444;-0.31643;0.00794;-0.00122;-37.74;7.08;-14.34;299.299;-4.465;-95.383;4176;2021-02-12 15:47:59:844
9.64145;0.60573;-0.96486;9.73338;0.77356;-0.91282;-0.09433;-0.18219;-0.05444;-0.31643;0.00794;-0.00122;-37.74;7.08;-14.34;299.299;-4.465;-95.383;4227;2021-02-12 15:47:59:895
9.64145;0.60573;-0.96486;9.73865;0.73604;-0.88736;-0.08523;-0.13509;-0.06553;-0.43249;0.01649;0.08125;-37.74;7.68;-14.58;300.234;-4.304;-95.206;4276;2021-02-12 15:47:59:944
9.65582;0.60094;-0.95529;9.73865;0.73604;-0.88736;-0.08523;-0.13509;-0.06553;-0.43249;0.01649;0.08125;-37.74;7.68;-14.58;300.234;-4.304;-95.206;4326;2021-02-12 15:47:59:994
9.65582;0.60094;-0.95529;9.74574;0.67439;-0.85795;-0.06599;-0.07106;-0.06621;-0.43249;0.01649;0.08125;-37.74;7.68;-14.58;300.234;-4.304;-95.206;4377;2021-02-12 15:48:00:045
9.68215;0.60573;-0.9505;9.74574;0.67439;-0.85795;-0.06599;-0.07106;-0.06621;-0.54917;0.02138;0.16799;-38.1;8.58;-14.88;302.162;-3.943;-95.031;4426;2021-02-12 15:48:00:094
9.68215;0.60573;-0.9505;9.75588;0.56063;-0.82399;-0.03781;0.05708;-0.07863;-0.54917;0.02138;0.16799;-38.1;8.58;-14.88;302.162;-3.943;-95.031;4477;2021-02-12 15:48:00:145
9.73482;0.61531;-0.89304;9.75588;0.56063;-0.82399;-0.03781;0.05708;-0.07863;-0.59804;6.1E-4;0.23274;-38.1;9.66;-13.32;306.806;-3.277;-94.828;4527;2021-02-12 15:48:00:195
9.73482;0.61531;-0.89304;9.76158;0.45648;-0.82073;-0.01239;0.15643;-0.04836;-0.59804;6.1E-4;0.23274;-38.1;9.66;-13.32;306.806;-3.277;-94.828;4577;2021-02-12 15:48:00:245
9.77792;0.60573;-0.87867;9.76158;0.45648;-0.82073;-0.01239;0.15643;-0.04836;-0.59804;6.1E-4;0.23274;-38.1;9.66;-13.32;306.806;-3.277;-94.828;4626;2021-02-12 15:48:00:294
9.77792;0.60573;-0.87867;9.76423;0.37713;-0.82949;0.00651;0.23339;-0.03003;-0.69516;-0.0226;0.24557;-37.86;10.92;-14.22;306.537;-2.668;-94.806;4677;2021-02-12 15:48:00:345
9.76834;0.60813;-0.85712;9.76423;0.37713;-0.82949;0.00651;0.23339;-0.03003;-0.69516;-0.0226;0.24557;-37.86;10.92;-14.22;306.537;-2.668;-94.806;4727;2021-02-12 15:48:00:395
9.76834;0.60813;-0.85712;9.76364;0.35234;-0.84713;0.01907;0.24381;0.00676;-0.79596;-0.04765;0.21625;-37.44;13.26;-14.22;310.058;-2.204;-94.856;4776;2021-02-12 15:48:00:444
9.77074;0.61052;-0.85473;9.76364;0.35234;-0.84713;0.01907;0.24381;0.00676;-0.79596;-0.04765;0.21625;-37.44;13.26;-14.22;310.058;-2.204;-94.856;4826;2021-02-12 15:48:00:494
9.77074;0.61052;-0.85473;9.76186;0.34868;-0.86885;-0.01267;0.25945;0.01891;-0.89247;-0.06048;0.15638;-37.44;13.26;-14.22;310.058;-2.204;-94.856;4876;2021-02-12 15:48:00:544
9.78031;0.60094;-0.85234;9.76186;0.34868;-0.86885;-0.01267;0.25945;0.01891;-0.89247;-0.06048;0.15638;-37.38;14.94;-12.24;316.873;-2.038;-95.086;4927;2021-02-12 15:48:00:595
9.78031;0.60094;-0.85234;9.75909;0.38749;-0.88341;-0.00272;0.22064;0.03347;-0.89247;-0.06048;0.15638;-37.38;14.94;-12.24;316.873;-2.038;-95.086;4976;2021-02-12 15:48:00:644
9.73482;0.58658;-0.83318;9.75909;0.38749;-0.88341;-0.00272;0.22064;0.03347;-0.97738;-0.05742;0.09529;-37.38;16.56;-11.64;320.28;-2.264;-95.172;5026;2021-02-12 15:48:00:694
9.73482;0.58658;-0.83318;9.75702;0.44194;-0.88068;-0.03417;0.13267;0.0475;-0.97738;-0.05742;0.09529;-37.38;16.56;-11.64;320.28;-2.264;-95.172;5077;2021-02-12 15:48:00:745
9.69652;0.59137;-0.83558;9.75702;0.44194;-0.88068;-0.03417;0.13267;0.0475;-1.05741;-0.03543;0.04948;-38.28;17.7;-10.68;323.809;-2.583;-95.158;5128;2021-02-12 15:48:00:796
9.69652;0.59137;-0.83558;9.75609;0.49869;-0.86053;-0.0476;0.0831;0.03931;-1.05741;-0.03543;0.04948;-38.28;17.7;-10.68;323.809;-2.583;-95.158;5176;2021-02-12 15:48:00:844
9.67976;0.56743;-0.83318;9.75609;0.49869;-0.86053;-0.0476;0.0831;0.03931;-1.05741;-0.03543;0.04948;-38.28;17.7;-10.68;323.809;-2.583;-95.158;5227;2021-02-12 15:48:00:895
9.68215;0.59376;-0.79966;9.75685;0.55743;-0.81463;-0.0747;0.03633;0.01497;-1.12155;-0.01161;0.04276;-37.92;18.9;-8.58;329.467;-2.915;-95.041;5277;2021-02-12 15:48:00:945
9.68215;0.59376;-0.79966;9.75685;0.55743;-0.81463;-0.0747;0.03633;0.01497;-1.12155;-0.01161;0.04276;-37.92;18.9;-8.58;329.467;-2.915;-95.041;5327;2021-02-12 15:48:00:995
9.68455;0.56024;-0.77572;9.76006;0.58896;-0.75145;-0.07552;-0.02872;-0.02427;-1.16553;-6.1E-4;0.0733;-37.62;20.1;-6.36;337.522;-3.259;-94.773;5377;2021-02-12 15:48:01:045
9.68455;0.56024;-0.77572;9.76006;0.58896;-0.75145;-0.07552;-0.02872;-0.02427;-1.16553;-6.1E-4;0.0733;-37.62;20.1;-6.36;337.522;-3.259;-94.773;5426;2021-02-12 15:48:01:094
9.71328;0.58897;-0.76854;9.76472;0.57469;-0.70021;-0.05145;0.01428;-0.06833;-1.19791;-0.01038;0.13317;-37.5;20.52;-4.62;341.718;-3.36;-94.102;5477;2021-02-12 15:48:01:145
9.71328;0.58897;-0.76854;9.76472;0.57469;-0.70021;-0.05145;0.01428;-0.06833;-1.19791;-0.01038;0.13317;-37.5;20.52;-4.62;341.718;-3.36;-94.102;5526;2021-02-12 15:48:01:194
9.73243;0.58897;-0.75417;9.76881;0.52187;-0.68445;-0.03638;0.0671;-0.06972;-1.19791;-0.01038;0.13317;-37.5;20.52;-4.62;341.718;-3.36;-94.102;5577;2021-02-12 15:48:01:245
9.73243;0.58897;-0.75417;9.76881;0.52187;-0.68445;-0.03638;0.0671;-0.06972;-1.21684;-0.05315;0.19426;-37.2;21.42;-3.06;346.322;-3.05;-94.008;5627;2021-02-12 15:48:01:295
9.78271;0.58419;-0.74939;9.77039;0.45362;-0.71005;0.01232;0.13056;-0.03934;-1.21684;-0.05315;0.19426;-37.2;21.42;-3.06;346.322;-3.05;-94.008;5676;2021-02-12 15:48:01:344
9.78271;0.58419;-0.74939;9.77039;0.45362;-0.71005;0.01232;0.13056;-0.03934;-1.22478;-0.10568;0.22969;-37.26;22.5;-0.18;346.322;-3.05;-94.008;5727;2021-02-12 15:48:01:395
9.82102;0.60094;-0.73023;9.76854;0.42061;-0.75448;0.02135;0.18512;0.03382;-1.22478;-0.10568;0.22969;-37.26;22.5;-0.18;346.322;-3.05;-94.008;5777;2021-02-12 15:48:01:445
9.82102;0.60094;-0.73023;9.76854;0.42061;-0.75448;0.02135;0.18512;0.03382;-1.22478;-0.10568;0.22969;-37.26;22.5;-0.18;346.322;-3.05;-94.008;5827;2021-02-12 15:48:01:495
9.7851;0.60573;-0.7039;9.76482;0.41541;-0.80384;0.01071;0.19511;0.09755;-1.22417;-0.15394;0.23335;-36.78;22.68;3.0;0.331;-2.458;-94.416;5877;2021-02-12 15:48:01:545
9.7851;0.60573;-0.7039;9.76482;0.41541;-0.80384;0.01071;0.19511;0.09755;-1.22417;-0.15394;0.23335;-36.78;22.68;3.0;0.331;-2.458;-94.416;5926;2021-02-12 15:48:01:594
9.77074;0.6201;-0.70629;9.76159;0.44258;-0.82814;0.01154;0.17033;0.12186;-1.21318;-0.16677;0.20586;-36.06;22.5;5.28;4.732;-2.428;-94.706;5977;2021-02-12 15:48:01:645
9.77074;0.6201;-0.70629;9.76159;0.44258;-0.82814;0.01154;0.17033;0.12186;-1.21318;-0.16677;0.20586;-36.06;22.5;5.28;4.732;-2.428;-94.706;6027;2021-02-12 15:48:01:695
9.75398;0.61292;-0.69911;9.76087;0.48871;-0.81058;-0.02844;0.14815;0.11866;-1.18874;-0.14172;0.16982;-35.22;21.84;8.34;12.067;-2.856;-94.747;6076;2021-02-12 15:48:01:744
9.75398;0.61292;-0.69911;9.76087;0.48871;-0.81058;-0.02844;0.14815;0.11866;-1.18874;-0.14172;0.16982;-35.22;21.84;8.34;12.067;-2.856;-94.747;6127;2021-02-12 15:48:01:795
