ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.88346;9.60314;-0.66798;-0.89756;9.74519;-0.62933;-0.01467;-0.12933;-0.02506;0.01038;-0.16371;-0.02932;21.42;-31.02;-3.54;54.794;-83.762;126.423;11126;2021-02-12 15:49:43:159
-0.88346;9.60314;-0.66798;-0.89756;9.74519;-0.62933;-0.01384;-0.10058;-0.00132;0.00855;-0.1405;-0.05864;21.6;-31.02;-4.44;52.617;-83.582;125.036;11176;2021-02-12 15:49:43:209
-0.92656;9.60314;-0.66559;-0.95673;9.73961;-0.62861;-0.01384;-0.10058;-0.00132;0.00855;-0.1405;-0.05864;21.6;-31.02;-4.44;52.617;-83.582;125.036;11225;2021-02-12 15:49:43:258
-0.92656;9.60314;-0.66559;-0.95673;9.73961;-0.62861;0.05698;-0.11367;-0.0275;0.00855;-0.1405;-0.05864;21.24;-31.5;-5.88;57.503;-83.296;123.307;11275;2021-02-12 15:49:43:308
-0.94571;9.6223;-0.62968;-1.01427;9.73369;-0.62998;0.05698;-0.11367;-0.0275;0.0055;-0.10629;-0.06597;21.24;-31.5;-5.88;57.503;-83.296;123.307;11325;2021-02-12 15:49:43:358
-0.94571;9.6223;-0.62968;-1.01427;9.73369;-0.62998;0.07994;-0.12781;-0.04725;0.0055;-0.10629;-0.06597;21.24;-31.5;-5.88;57.503;-83.296;123.307;11376;2021-02-12 15:49:43:409
-0.94332;9.60314;-0.64883;-1.05139;9.72963;-0.63187;0.07994;-0.12781;-0.04725;-0.00244;-0.06597;-0.04704;21.18;-31.5;-5.94;56.298;-83.007;121.845;11426;2021-02-12 15:49:43:459
-0.94332;9.60314;-0.64883;-1.05139;9.72963;-0.63187;0.10999;-0.12764;-0.04899;-0.00244;-0.06597;-0.04704;21.18;-31.5;-5.94;56.298;-83.007;121.845;11475;2021-02-12 15:49:43:508
-0.97205;9.60793;-0.63686;-1.06196;9.72815;-0.63691;0.10999;-0.12764;-0.04899;-0.00428;-0.02321;-0.01405;20.58;-30.36;-6.54;57.988;-82.746;120.953;11525;2021-02-12 15:49:43:558
-0.97205;9.60793;-0.63686;-1.06196;9.72815;-0.63691;0.07599;-0.11819;-0.01737;-0.00428;-0.02321;-0.01405;20.58;-30.36;-6.54;57.988;-82.746;120.953;11576;2021-02-12 15:49:43:609
-0.96965;9.61033;-0.6608;-1.04898;9.72942;-0.63911;0.07599;-0.11819;-0.01737;-0.00428;-0.02321;-0.01405;20.58;-30.36;-6.54;57.988;-82.746;120.953;11626;2021-02-12 15:49:43:659
-0.96965;9.61033;-0.6608;-1.04898;9.72942;-0.63911;0.06465;-0.10191;-0.01046;-0.00611;0.02993;0.02749;21.06;-31.2;-7.2;58.655;-82.804;121.352;11675;2021-02-12 15:49:43:708
-0.96486;9.60554;-0.67038;-1.01196;9.73315;-0.64198;0.06465;-0.10191;-0.01046;-0.00611;0.02993;0.02749;21.06;-31.2;-7.2;58.655;-82.804;121.352;11726;2021-02-12 15:49:43:759
-0.96486;9.60554;-0.67038;-1.01196;9.73315;-0.64198;0.02369;-0.13325;-0.03117;-0.00611;0.08796;0.06109;21.18;-30.78;-7.32;59.546;-82.981;122.391;11776;2021-02-12 15:49:43:809
-0.9481;9.61751;-0.65601;-0.95256;9.73889;-0.64577;0.02369;-0.13325;-0.03117;-0.00611;0.08796;0.06109;21.18;-30.78;-7.32;59.546;-82.981;122.391;11826;2021-02-12 15:49:43:859
-0.9481;9.61751;-0.65601;-0.95256;9.73889;-0.64577;-0.05451;-0.1181;-0.01202;-0.00611;0.08796;0.06109;20.64;-30.9;-7.98;63.526;-83.261;124.134;11875;2021-02-12 15:49:43:908
-0.93613;9.62709;-0.68714;-0.87404;9.74556;-0.6561;-0.05451;-0.1181;-0.01202;-0.00977;0.21441;0.0843;20.64;-30.9;-7.98;63.526;-83.261;124.134;11925;2021-02-12 15:49:43:958
-0.93613;9.62709;-0.68714;-0.87404;9.74556;-0.6561;-0.10786;-0.11638;0.00722;-0.00977;0.21441;0.0843;20.64;-30.9;-7.98;63.526;-83.261;124.134;11975;2021-02-12 15:49:44:008
-0.92177;9.61033;-0.67038;-0.82155;9.74936;-0.66736;-0.10786;-0.11638;0.00722;-0.01588;0.27672;0.07269;19.98;-31.98;-8.7;70.079;-83.601;126.894;12026;2021-02-12 15:49:44:059
-0.92177;9.61033;-0.67038;-0.82155;9.74936;-0.66736;-0.10632;-0.14478;0.00209;-0.01588;0.27672;0.07269;19.98;-31.98;-8.7;70.079;-83.601;126.894;12076;2021-02-12 15:49:44:109
-0.92177;9.62469;-0.64883;-0.80113;9.75058;-0.67437;-0.10632;-0.14478;0.00209;-0.02199;0.33903;0.03787;19.92;-32.04;-7.62;70.646;-83.87;130.09;12126;2021-02-12 15:49:44:159
-0.92177;9.62469;-0.64883;-0.80113;9.75058;-0.67437;-0.10999;-0.11864;0.02565;-0.02199;0.33903;0.03787;19.92;-32.04;-7.62;70.646;-83.87;130.09;12175;2021-02-12 15:49:44:208
-0.91937;9.61511;-0.64404;-0.80301;9.75029;-0.67641;-0.10999;-0.11864;0.02565;-0.02199;0.33903;0.03787;19.92;-32.04;-7.62;70.646;-83.87;130.09;12227;2021-02-12 15:49:44:260
-0.91937;9.61511;-0.64404;-0.80301;9.75029;-0.67641;-0.09604;-0.13185;0.01857;-0.03299;0.3934;-0.00428;19.02;-32.1;-7.86;72.191;-83.854;130.109;12276;2021-02-12 15:49:44:309
-0.88825;9.6223;-0.66559;-0.8218;9.74868;-0.67693;-0.09604;-0.13185;0.01857;-0.03299;0.3934;-0.00428;19.02;-32.1;-7.86;72.191;-83.854;130.109;12329;2021-02-12 15:49:44:362
-0.88825;9.6223;-0.66559;-0.8218;9.74868;-0.67693;-0.06525;-0.1368;-0.00498;-0.0391;0.44654;-0.04826;19.62;-32.34;-8.34;70.162;-83.767;129.479;12376;2021-02-12 15:49:44:409
-0.9074;9.62469;-0.67277;-0.85346;9.74591;-0.67764;-0.06525;-0.1368;-0.00498;-0.0391;0.44654;-0.04826;19.62;-32.34;-8.34;70.162;-83.767;129.479;12425;2021-02-12 15:49:44:458
-0.90501;9.6223;-0.62728;-0.85346;9.74591;-0.67764;-0.02887;-0.1216;0.05033;-0.0391;0.44654;-0.04826;20.16;-31.5;-8.1;69.004;-83.62;128.449;12475;2021-02-12 15:49:44:508
-0.90501;9.6223;-0.62728;-0.89339;9.74228;-0.67841;-0.02887;-0.1216;0.05033;-0.04093;0.49114;-0.07514;20.16;-31.5;-8.1;69.004;-83.62;128.449;12526;2021-02-12 15:49:44:559
-0.91698;9.63427;-0.67038;-0.89339;9.74228;-0.67841;-0.00507;-0.10623;0.00893;-0.04093;0.49114;-0.07514;20.16;-31.5;-8.1;69.004;-83.62;128.449;12576;2021-02-12 15:49:44:609
-0.91698;9.63427;-0.67038;-0.92948;9.73865;-0.68208;-0.00507;-0.10623;0.00893;-0.04398;0.52473;-0.08063;20.04;-31.08;-8.04;67.973;-83.432;127.212;12625;2021-02-12 15:49:44:658
-0.92895;9.6199;-0.62489;-0.92948;9.73865;-0.68208;0.02202;-0.11376;0.00129;-0.04398;0.52473;-0.08063;20.04;-31.08;-8.04;67.973;-83.432;127.212;12675;2021-02-12 15:49:44:708
-0.92895;9.6199;-0.62489;-0.9655;9.7345;-0.6912;0.02202;-0.11376;0.00129;-0.04398;0.52473;-0.08063;20.94;-29.76;-6.9;62.636;-83.045;125.599;12725;2021-02-12 15:49:44:758
-0.92416;9.60075;-0.63686;-0.9655;9.7345;-0.6912;0.03721;-0.10358;-0.0093;-0.04459;0.551;-0.06109;20.94;-29.76;-6.9;62.636;-83.045;125.599;12776;2021-02-12 15:49:44:809
-0.93853;9.59357;-0.65601;-0.9772;9.73252;-0.70251;0.03721;-0.10358;-0.0093;-0.04459;0.551;-0.06109;20.94;-29.76;-6.9;62.636;-83.045;125.599;12826;2021-02-12 15:49:44:859
-0.93853;9.59357;-0.65601;-0.9772;9.73252;-0.70251;0.0379;-0.10808;0.00373;-0.0391;0.56627;-0.0226;21.12;-29.34;-6.84;62.58;-82.951;125.712;12878;2021-02-12 15:49:44:911
-0.92656;9.61033;-0.64165;-0.95756;9.73358;-0.71483;0.0379;-0.10808;0.00373;-0.0391;0.56627;-0.0226;21.12;-29.34;-6.84;62.58;-82.951;125.712;12926;2021-02-12 15:49:44:959
-0.92656;9.61033;-0.64165;-0.95756;9.73358;-0.71483;0.0379;-0.10808;0.00373;-0.04215;0.57238;0.0171;21.78;-30.12;-5.7;60.226;-83.001;126.742;12975;2021-02-12 15:49:45:008
-0.89064;9.60314;-0.6608;-0.90773;9.73793;-0.72052;-0.02129;-0.12649;0.0813;-0.04215;0.57238;0.0171;21.78;-30.12;-5.7;60.226;-83.001;126.742;13026;2021-02-12 15:49:45:059
-0.89064;9.60314;-0.6608;-0.90773;9.73793;-0.72052;-0.02129;-0.12649;0.0813;-0.04215;0.57238;0.0171;21.9;-31.14;-6.54;64.533;-83.213;128.441;13076;2021-02-12 15:49:45:109
-0.91219;9.60554;-0.65122;-0.8426;9.74438;-0.71241;-0.05688;-0.1375;0.06435;-0.04704;0.57055;0.05192;21.9;-31.14;-6.54;64.533;-83.213;128.441;13126;2021-02-12 15:49:45:159
-0.91219;9.60554;-0.65122;-0.8426;9.74438;-0.71241;-0.05688;-0.1375;0.06435;-0.04704;0.57055;0.05192;21.9;-31.14;-6.54;64.533;-83.213;128.441;13176;2021-02-12 15:49:45:209
-0.89543;9.61511;-0.65601;-0.78765;9.75012;-0.69661;-0.09874;-0.13401;0.04416;-0.04948;0.56077;0.06414;21.66;-30.96;-6.12;63.525;-83.54;130.214;13225;2021-02-12 15:49:45:258
-0.8691;9.60793;-0.67995;-0.78765;9.75012;-0.69661;-0.09874;-0.13401;0.04416;-0.04948;0.56077;0.06414;21.66;-30.96;-6.12;63.525;-83.54;130.214;13276;2021-02-12 15:49:45:309
-0.8691;9.60793;-0.67995;-0.74841;9.75416;-0.68311;-0.11219;-0.13121;0.04403;-0.04826;0.54489;0.05559;21.06;-30.54;-5.52;66.194;-84.069;132.388;13325;2021-02-12 15:49:45:358
-0.87149;9.59596;-0.65122;-0.74841;9.75416;-0.68311;-0.11219;-0.13121;0.04403;-0.04826;0.54489;0.05559;21.06;-30.54;-5.52;66.194;-84.069;132.388;13376;2021-02-12 15:49:45:409
-0.87149;9.59596;-0.65122;-0.73265;9.75579;-0.67686;-0.12057;-0.13331;0.01238;-0.04826;0.54489;0.05559;22.14;-31.56;-5.22;63.079;-84.162;132.733;13425;2021-02-12 15:49:45:458
-0.84515;9.60793;-0.65601;-0.73265;9.75579;-0.67686;-0.12057;-0.13331;0.01238;-0.04826;0.52229;0.02505;22.14;-31.56;-5.22;63.079;-84.162;132.733;13475;2021-02-12 15:49:45:508
-0.84515;9.60793;-0.65601;-0.73417;9.75592;-0.6733;-0.11281;-0.14334;-0.00898;-0.04826;0.52229;0.02505;22.14;-31.56;-5.22;63.079;-84.162;132.733;13526;2021-02-12 15:49:45:559
-0.84515;9.61511;-0.67516;-0.73417;9.75592;-0.6733;-0.11281;-0.14334;-0.00898;-0.04032;0.49541;-0.01649;21.78;-31.5;-4.26;59.989;-84.17;132.524;13576;2021-02-12 15:49:45:609
-0.84515;9.61511;-0.67516;-0.75029;9.75443;-0.67722;-0.08008;-0.1158;-0.00164;-0.04032;0.49541;-0.01649;21.78;-31.5;-4.26;59.989;-84.17;132.524;13626;2021-02-12 15:49:45:659
-0.84755;9.62948;-0.67756;-0.75029;9.75443;-0.67722;-0.08008;-0.1158;-0.00164;-0.04032;0.49541;-0.01649;21.3;-30.96;-3.12;57.679;-84.084;132.07;13675;2021-02-12 15:49:45:708
-0.84755;9.62948;-0.67756;-0.78825;9.75093;-0.68448;-0.09194;-0.1442;-0.01874;0.01466;-0.07697;-0.06231;21.3;-30.96;-3.12;57.679;-84.084;132.07;13725;2021-02-12 15:49:45:758
-0.84994;9.61033;-0.67756;-0.78825;9.75093;-0.68448;-0.09194;-0.1442;-0.01874;0.01466;-0.07697;-0.06231;21.3;-30.96;-3.12;57.679;-84.084;132.07;13776;2021-02-12 15:49:45:809
-0.84994;9.61033;-0.67756;-0.86891;9.7433;-0.69536;-7.2E-4;-0.10357;0.01274;0.02443;-0.11301;-0.08369;21.96;-31.02;-3.6;58.694;-83.889;130.97;13825;2021-02-12 15:49:45:858
-0.85712;9.6199;-0.68714;-0.86891;9.7433;-0.69536;-7.2E-4;-0.10357;0.01274;0.02443;-0.11301;-0.08369;21.96;-31.02;-3.6;58.694;-83.889;130.97;13875;2021-02-12 15:49:45:908
-0.85712;9.6199;-0.68714;-0.94255;9.73562;-0.70693;0.05349;-0.09827;-0.01713;0.02566;-0.15088;-0.08186;22.56;-30.48;-3.66;54.158;-83.1;126.87;13925;2021-02-12 15:49:45:958
-0.8691;9.60554;-0.69671;-0.94255;9.73562;-0.70693;0.05349;-0.09827;-0.01713;0.02566;-0.15088;-0.08186;22.56;-30.48;-3.66;54.158;-83.1;126.87;13975;2021-02-12 15:49:46:008
-0.8691;9.60554;-0.69671;-0.99921;9.72904;-0.71955;0.09973;-0.0911;-0.028;0.02566;-0.15088;-0.08186;22.44;-30.12;-3.18;51.402;-82.787;125.758;14026;2021-02-12 15:49:46:059
-0.88825;9.63906;-0.69911;-0.99921;9.72904;-0.71955;0.09973;-0.0911;-0.028;0.02932;-0.18876;-0.05864;22.44;-30.12;-3.18;51.402;-82.787;125.758;14076;2021-02-12 15:49:46:109
-0.88825;9.63906;-0.69911;-1.01957;9.72645;-0.72595;0.13913;-0.13308;0.00519;0.02932;-0.18876;-0.05864;22.44;-30.12;-3.18;51.402;-82.787;125.758;14126;2021-02-12 15:49:46:159
-0.87388;9.59596;-0.73981;-1.01957;9.72645;-0.72595;0.13913;-0.13308;0.00519;0.02443;-0.22785;-0.01894;22.5;-29.76;-3.84;53.122;-82.667;125.452;14175;2021-02-12 15:49:46:208
-0.87388;9.59596;-0.73981;-1.01531;9.72688;-0.72615;0.12215;-0.08748;0.05478;0.02443;-0.22785;-0.01894;22.5;-29.76;-3.84;53.122;-82.667;125.452;14226;2021-02-12 15:49:46:259
-0.88585;9.59117;-0.71108;-1.01531;9.72688;-0.72615;0.12215;-0.08748;0.05478;0.02443;-0.22785;-0.01894;22.56;-30.06;-3.0;50.576;-82.687;125.573;14277;2021-02-12 15:49:46:310
-0.88585;9.59117;-0.71108;-0.99345;9.72939;-0.72283;0.09887;-0.12084;0.0147;0.02138;-0.26695;0.02382;22.56;-30.06;-3.0;50.576;-82.687;125.573;14326;2021-02-12 15:49:46:359
-0.89304;9.62709;-0.68953;-0.99345;9.72939;-0.72283;0.09887;-0.12084;0.0147;0.02138;-0.26695;0.02382;22.56;-30.06;-3.0;50.576;-82.687;125.573;14376;2021-02-12 15:49:46:409
-0.89304;9.62709;-0.68953;-0.95906;9.73347;-0.71421;0.05884;-0.12075;-0.01363;0.01466;-0.29932;0.05376;22.32;-30.78;-2.82;51.985;-82.803;126.04;14425;2021-02-12 15:49:46:458
-0.87628;9.61751;-0.68953;-0.95906;9.73347;-0.71421;0.05884;-0.12075;-0.01363;0.01466;-0.29932;0.05376;22.32;-30.78;-2.82;51.985;-82.803;126.04;14476;2021-02-12 15:49:46:509
-0.88825;9.61751;-0.71587;-0.91778;9.73854;-0.69925;0.03911;-0.10427;-0.00225;0.01405;-0.32987;0.06781;22.26;-30.9;-2.58;52.814;-83.243;127.304;14526;2021-02-12 15:49:46:559
-0.88825;9.61751;-0.71587;-0.91778;9.73854;-0.69925;0.03911;-0.10427;-0.00225;0.01405;-0.32987;0.06781;22.26;-30.9;-2.58;52.814;-83.243;127.304;14576;2021-02-12 15:49:46:609
-0.8691;9.62709;-0.71826;-0.87591;9.74348;-0.68396;-0.00755;-0.12597;0.01119;0.01405;-0.32987;0.06781;22.8;-30.3;-3.06;52.28;-83.493;127.985;14626;2021-02-12 15:49:46:659
-0.8691;9.62709;-0.71826;-0.87591;9.74348;-0.68396;-0.00755;-0.12597;0.01119;0.01466;-0.35247;0.0562;22.8;-30.3;-3.06;52.28;-83.493;127.985;14675;2021-02-12 15:49:46:708
-0.85952;9.64624;-0.67516;-0.84893;9.74667;-0.67246;-0.01298;-0.11479;-0.04101;0.01466;-0.35247;0.0562;22.8;-30.3;-3.06;52.28;-83.493;127.985;14726;2021-02-12 15:49:46:759
-0.85952;9.64624;-0.67516;-0.84893;9.74667;-0.67246;-0.01298;-0.11479;-0.04101;0.01955;-0.36774;0.02749;22.32;-31.14;-3.96;56.191;-83.66;128.384;14776;2021-02-12 15:49:46:809
-0.87867;9.64624;-0.68474;-0.84671;9.74737;-0.66507;-0.00323;-0.12268;-0.01249;0.01955;-0.36774;0.02749;22.32;-31.14;-3.96;56.191;-83.66;128.384;14825;2021-02-12 15:49:46:858
-0.87867;9.64624;-0.68474;-0.84671;9.74737;-0.66507;-0.00323;-0.12268;-0.01249;0.01955;-0.36774;0.02749;21.66;-31.68;-3.24;53.408;-83.697;128.149;14876;2021-02-12 15:49:46:909
-0.85473;9.6223;-0.69192;-0.87405;9.74528;-0.66033;0.00256;-0.1134;-0.04117;0.02505;-0.37629;-0.01283;21.66;-31.68;-3.24;53.408;-83.697;128.149;14926;2021-02-12 15:49:46:959
-0.85473;9.6223;-0.69192;-0.87405;9.74528;-0.66033;0.00256;-0.1134;-0.04117;0.02505;-0.37629;-0.01283;21.66;-31.68;-3.24;53.408;-83.697;128.149;14976;2021-02-12 15:49:47:009
-0.8691;9.61511;-0.67995;-0.92526;9.74061;-0.65935;0.05617;-0.1255;-0.02061;0.03299;-0.38057;-0.0507;21.42;-30.9;-4.38;55.75;-83.586;127.07;15026;2021-02-12 15:49:47:059
-0.8691;9.61511;-0.67995;-0.92526;9.74061;-0.65935;0.05617;-0.1255;-0.02061;0.03299;-0.38057;-0.0507;21.42;-30.9;-4.38;55.75;-83.586;127.07;15075;2021-02-12 15:49:47:108
-0.89064;9.61511;-0.66559;-0.98637;9.73425;-0.66466;0.09573;-0.11914;-9.3E-4;0.03604;-0.37874;-0.06903;21.6;-30.9;-5.1;54.849;-83.034;123.974;15125;2021-02-12 15:49:47:158
-0.89064;9.61511;-0.66559;-0.98637;9.73425;-0.66466;0.09573;-0.11914;-9.3E-4;0.03604;-0.37874;-0.06903;21.6;-30.9;-5.1;54.849;-83.034;123.974;15175;2021-02-12 15:49:47:208
-0.93134;9.63187;-0.63207;-1.03945;9.72847;-0.66847;0.1081;-0.0966;0.03641;0.03604;-0.37874;-0.06903;22.26;-30.78;-4.14;51.131;-82.76;122.745;15225;2021-02-12 15:49:47:258
-0.93134;9.63187;-0.63207;-1.03945;9.72847;-0.66847;0.1081;-0.0966;0.03641;0.03971;-0.3708;-0.06781;22.26;-30.78;-4.14;51.131;-82.76;122.745;15276;2021-02-12 15:49:47:309
-0.91459;9.61751;-0.64643;-1.06764;9.72549;-0.66736;0.15305;-0.10798;0.02093;0.03971;-0.3708;-0.06781;22.26;-30.78;-4.14;51.131;-82.76;122.745;15326;2021-02-12 15:49:47:359
-0.91459;9.61751;-0.64643;-1.06764;9.72549;-0.66736;0.15305;-0.10798;0.02093;0.0336;-0.36041;-0.0452;21.48;-31.08;-4.56;54.284;-82.624;122.009;15376;2021-02-12 15:49:47:409
-0.93374;9.60075;-0.62249;-1.07714;9.72468;-0.66389;0.14101;-0.12633;-0.00409;0.0336;-0.36041;-0.0452;21.48;-31.08;-4.56;54.284;-82.624;122.009;15425;2021-02-12 15:49:47:458
-0.93374;9.60075;-0.62249;-1.07714;9.72468;-0.66389;0.14101;-0.12633;-0.00409;0.0336;-0.36041;-0.0452;22.26;-30.36;-5.76;55.185;-82.587;121.647;15475;2021-02-12 15:49:47:508
-0.94332;9.61272;-0.65362;-1.06966;9.72571;-0.66088;0.12395;-0.12257;-0.02386;0.03543;-0.34636;-0.01038;22.26;-30.36;-5.76;55.185;-82.587;121.647;15527;2021-02-12 15:49:47:560
-0.94332;9.61272;-0.65362;-1.06966;9.72571;-0.66088;0.12395;-0.12257;-0.02386;0.03543;-0.34636;-0.01038;22.26;-30.36;-5.76;55.185;-82.587;121.647;15575;2021-02-12 15:49:47:608
-0.94092;9.59835;-0.6608;-1.04635;9.72832;-0.65984;0.09585;-0.09645;-0.01054;0.03176;-0.3262;0.02871;21.96;-30.54;-5.16;52.858;-82.634;121.709;15626;2021-02-12 15:49:47:659
-0.94092;9.59835;-0.6608;-1.04635;9.72832;-0.65984;0.09585;-0.09645;-0.01054;0.03176;-0.3262;0.02871;21.96;-30.54;-5.16;52.858;-82.634;121.709;15675;2021-02-12 15:49:47:708
-0.9481;9.61272;-0.65841;-1.01165;9.732;-0.65969;0.0827;-0.11928;-0.02984;0.02566;-0.30238;0.05681;21.6;-30.36;-5.22;53.748;-82.926;123.108;15726;2021-02-12 15:49:47:759
-0.92416;9.61272;-0.66319;-1.01165;9.732;-0.65969;0.0827;-0.11928;-0.02984;0.02566;-0.30238;0.05681;21.6;-30.36;-5.22;53.748;-82.926;123.108;15776;2021-02-12 15:49:47:809
-0.92416;9.61272;-0.66319;-0.96756;9.7366;-0.65795;0.05058;-0.10712;-0.03397;0.02566;-0.30238;0.05681;21.66;-30.48;-6.06;57.286;-83.147;124.216;15826;2021-02-12 15:49:47:859
-0.91459;9.59357;-0.69432;-0.96756;9.7366;-0.65795;0.05058;-0.10712;-0.03397;0.02077;-0.27733;0.06414;21.66;-30.48;-6.06;57.286;-83.147;124.216;15876;2021-02-12 15:49:47:909
-0.91459;9.59357;-0.69432;-0.92314;9.741;-0.65662;-0.0082;-0.09955;-0.02572;0.02077;-0.27733;0.06414;21.66;-30.48;-6.06;57.286;-83.147;124.216;15925;2021-02-12 15:49:47:958
-0.91459;9.6199;-0.64404;-0.92314;9.741;-0.65662;-0.0082;-0.09955;-0.02572;0.01405;-0.24679;0.04887;21.12;-30.72;-6.84;62.296;-83.366;125.424;15976;2021-02-12 15:49:48:009
-0.91459;9.6199;-0.64404;-0.89153;9.74399;-0.6559;8.9E-4;-0.12409;-0.11504;0.01405;-0.24679;0.04887;21.12;-30.72;-6.84;62.296;-83.366;125.424;16026;2021-02-12 15:49:48:059
-0.81642;9.62709;-0.74699;-0.89153;9.74399;-0.6559;8.9E-4;-0.12409;-0.11504;0.01405;-0.24679;0.04887;20.7;-31.14;-6.18;60.499;-83.52;126.342;16075;2021-02-12 15:49:48:108
-0.81642;9.62709;-0.74699;-0.8762;9.74442;-0.67004;0.0909;-0.06706;-0.11286;0.02443;-0.25045;0.01527;20.7;-31.14;-6.18;60.499;-83.52;126.342;16126;2021-02-12 15:49:48:159
-0.88825;9.62469;-0.7853;-0.8762;9.74442;-0.67004;0.0909;-0.06706;-0.11286;0.02443;-0.25045;0.01527;20.7;-31.14;-6.18;60.499;-83.52;126.342;16175;2021-02-12 15:49:48:208
-0.88825;9.62469;-0.7853;-0.89315;9.73612;-0.76198;0.09588;0.0011;-0.155;0.03176;-0.29932;-0.0281;20.28;-30.96;-6.66;65.491;-83.542;127.406;16226;2021-02-12 15:49:48:259
-0.89783;9.78989;-1.0319;-0.89315;9.73612;-0.76198;0.09588;0.0011;-0.155;0.03176;-0.29932;-0.0281;20.28;-30.96;-6.66;65.491;-83.542;127.406;16275;2021-02-12 15:49:48:308
-0.89783;9.78989;-1.0319;-0.9431;9.7272;-0.81399;0.10752;-0.24377;0.34952;0.13683;-0.28894;-0.05559;20.16;-31.44;-6.3;67.787;-82.702;130.798;16325;2021-02-12 15:49:48:358
